candle_end_time,open,high,low,close,amount,volume,index_code
2011-04-29,901.1569,912.7157,897.2011,912.7157,3479072241.71,1317671.09,sz399006
2011-05-03,911.7922,923.0588,907.277,922.0722,3188961535.27,1226499.49,sz399006
2011-05-04,919.6672,919.6672,901.918,903.9857,3320308563.17,1270601.82,sz399006
2011-05-05,901.4756,919.6048,900.3487,914.5933,3827690924.8,1473808.96,sz399006
2011-05-06,910.139,920.7743,904.7431,918.2824,3522256225.49,1334006.38,sz399006
2011-05-09,920.1208,935.9012,920.1208,931.7702,3716391890.4,1557071.75,sz399006
2011-05-10,932.876,933.2364,925.0387,931.2055,3183772838.53,1267213.56,sz399006
2011-05-11,931.5097,933.28,923.2578,929.9532,4410316165.98,1596040.02,sz399006
2011-05-12,927.1528,927.1528,909.1405,909.2558,4266441525.99,1646752.93,sz399006
2011-05-13,909.2457,912.609,897.7984,909.7743,3926926044.29,1544289.0,sz399006
2011-05-16,911.3359,916.0172,906.0816,906.3375,3472837072.8,1332883.99,sz399006
2011-05-17,903.978,904.48,890.36,895.15,3917310318.57,1624413.36,sz399006
2011-05-18,891.994,894.8883,888.1758,890.7949,3867702651.7,1651923.47,sz399006
2011-05-19,891.4797,895.5391,883.8675,884.8908,3346404229.54,1448972.41,sz399006
2011-05-20,884.061,884.3347,873.867,875.4307,3351488290.25,1416626.49,sz399006
2011-05-23,873.3143,873.587,840.6538,840.898,4393330137.13,2047422.85,sz399006
2011-05-24,836.7898,876.5968,828.4972,870.9395,5944870744.07,2782844.63,sz399006
2011-05-25,867.6817,867.6817,842.1244,842.3503,4720996240.94,2176375.63,sz399006
2011-05-26,843.6246,852.9824,830.6393,830.9214,3719252551.26,1741445.92,sz399006
2011-05-27,830.605,835.866,819.87,822.944,3744635268.16,1849514.51,sz399006
2011-05-30,819.868,844.968,816.392,834.316,4571868803.55,2335782.99,sz399006
2011-05-31,836.347,846.315,828.656,846.315,5157702211.72,2499466.03,sz399006
2011-06-01,846.476,852.657,843.293,851.17,4868533157.2,2358778.61,sz399006
2011-06-02,841.519,841.519,823.098,833.737,4407384422.05,2095702.66,sz399006
2011-06-03,833.439,849.727,832.525,847.545,4140481750.48,1958064.82,sz399006
2011-06-07,845.254,848.222,842.461,847.709,3329774331.82,1598940.18,sz399006
2011-06-08,846.672,846.925,836.987,844.978,4330929504.62,2043436.1,sz399006
2011-06-09,843.584,843.584,828.016,828.016,4139096519.48,2017611.83,sz399006
2011-06-10,825.548,826.536,811.09,824.03,3664235123.89,1785816.79,sz399006
2011-06-13,820.241,833.249,811.385,829.359,3333026232.03,1614046.84,sz399006
2011-06-14,829.514,840.688,829.273,838.474,3507106824.86,1703028.37,sz399006
2011-06-15,837.535,840.535,826.942,827.533,4080173942.34,2073052.79,sz399006
2011-06-16,822.366,822.546,809.933,810.709,3371612669.74,1731523.71,sz399006
